,Destination_Port,Flow_Duration,Total_Length_of_Fwd_Packets,Fwd_Packet_Length_Mean,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Max,Fwd_Header_Length,Fwd_Packets/s,Bwd_Packets/s,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,Average_Packet_Size,Avg_Fwd_Segment_Size,Subflow_Fwd_Bytes,Init_Win_bytes_forward,Active_Min,Idle_Mean,Idle_Max,Idle_Min,Label
12059,80,1146661,363,90.75,114666.1,313852.2037,999949,1011950,337316.6667,573887.7842,999949,146609,24434.83333,134061,144,3.488389332,6.104681331,4344,996.5,1536.123072,2359674.091,1087.090909,90.75,363,29200,0,0.0,0,0,1
12060,62569,78,6,6.0,78.0,0.0,78,0,0.0,0.0,0,0,0.0,0,20,12820.5128205128,12820.5128205128,6,6.0,0.0,0.0,9.0,6.0,6,119,0,0.0,0,0,-1
12061,64389,83,0,0.0,83.0,0.0,83,0,0.0,0.0,0,0,0.0,0,32,12048.19277,12048.19277,0,0.0,0.0,0.0,0.0,0.0,0,122,0,0.0,0,0,-1
12062,53,23937,66,33.0,7979.0,13813.105190361799,23929,4,4.0,0.0,4,4,4.0,4,64,83.5526590634,83.5526590634,49,39.4,8.7635609201,76.8,49.25,33.0,66,-1,0,0.0,0,0,-1
12063,443,10079451,1276,23.2,67196.34,804092.187,9849418,10100000,186656.5,1339770.495,9849418,10000000,105636.7263,9874982,1772,5.4566463989999985,9.52432826,3389,994.5526316,896.5773313999997,803850.9111,1001.139073,23.2,1276,65535,156455,9849418.0,9849418,9849418,-1
12064,443,0,6,6.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,20,0.0,0.0,6,6.0,0.0,0.0,9.0,6.0,6,63942,0,0.0,0,0,-1
12065,55029,6576575,6,6.0,1096095.833,2666850.83,6539731,0,0.0,0.0,0,6570859,1314171.8,6539731,20,0.152054831,0.912328986,6,6.0,0.0,0.0,6.857142857,6.0,6,229,36844,6539731.0,6539731,6539731,-1
12066,80,115837513,874,48.55555556,3619922.281,4774523.374,10000000,116000000,6813971.352999999,4640182.853999998,10100000,111000000,7925626.142999997,10100000,584,0.155390076,0.12949173,746,69.58823529,200.7806156,40312.85561000001,71.69696970000003,48.55555556,874,29200,37102,10000000.0,10000000,9998167,-1
12067,53,30860,74,37.0,10286.66667,17774.6096,30811,48,48.0,0.0,48,1,1.0,1,64,64.808814,64.808814,69,49.8,17.52712184,307.2,62.25,37.0,74,-1,0,0.0,0,0,-1
12068,53,23588,56,56.0,23588.0,0.0,23588,0,0.0,0.0,0,0,0.0,0,20,42.39443785,42.39443785,104,72.0,27.71281292,768.0,108.0,56.0,56,-1,0,0.0,0,0,-1
12069,443,80882,1228,61.4,2246.7222222222,4752.052709009699,15188,80882,4256.9473684211,7356.0200249991,23908,59858,3741.125,15643,424,247.2738062857,210.1827353428,1460,464.92105263160005,634.8435594304,403026.344950213,477.48648648650004,61.4,1228,65535,0,0.0,0,0,-1
12070,53,154,102,51.0,51.33333333,82.85127237,147,3,3.0,0.0,3,4,4.0,4,64,12987.01299,12987.01299,83,63.8,17.52712184,307.2,79.75,51.0,102,-1,0,0.0,0,0,-1
12071,53,183,60,30.0,61.0,98.72689603,175,4,4.0,0.0,4,4,4.0,4,64,10928.96175,10928.96175,132,70.8,55.86770087,3121.2,88.5,30.0,60,-1,0,0.0,0,0,-1
12072,80,83971,2555,511.0,10496.375,17303.3507,38403,83971,20992.75,20384.76639,38756,45592,15197.33333,45259,168,59.54436651,47.63549321,2555,270.8,804.025124,646456.4,300.8888889,511.0,2555,29200,0,0.0,0,0,-1
12073,58115,4,12,6.0,4.0,0.0,4,4,4.0,0.0,4,0,0.0,0,40,500000.0,0.0,6,6.0,0.0,0.0,9.0,6.0,12,726,0,0.0,0,0,-1
12074,443,3025564,1156,96.33333333,137525.6364,415648.4413,1960765,3025564,275051.2727,567673.3827,1960781,2828750,282875.0,2001508,260,3.966202665,3.635685776,1460,443.08333330000005,599.6101572000001,359532.3406,462.3478261,96.33333333,1156,29200,0,0.0,0,0,-1
12075,443,463746,1015,78.0769230769,22083.1428571429,41234.6987612202,103975,463746,38645.5,49520.643380495196,105393,352041,44005.125,137275,284,28.032586804,19.4071754797,1460,189.34782608700002,393.7249396003,155019.328063241,197.95454545450002,78.0769230769,1015,65535,0,0.0,0,0,-1
12076,80,1149449,373,93.25,127716.5556,329516.8493,997983,1009973,336657.6667,572746.2593,997983,151326,30265.2,139161,144,3.479928209,5.219892314,5792,1088.0,1825.082628,3330926.6,1196.8,93.25,373,29200,0,0.0,0,0,1
12077,443,93608579,6840,285.0,1991671.894,3803056.852,10000000,93600000,4069938.217,4655571.0030000005,10100000,93600000,4067728.087,10100000,492,0.256386757,0.256386757,1644,278.6734694,532.7277051,283798.8078,284.4791667,285.0,6840,8192,50197,9990245.75,10000000,9959901,-1
12078,46097,42,0,0.0,42.0,0.0,42,0,0.0,0.0,0,0,0.0,0,32,23809.52381,23809.52381,0,0.0,0.0,0.0,0.0,0.0,0,114,0,0.0,0,0,-1
12079,443,116287846,1281,49.26923077,2236304.731,4117079.305,10000000,116000000,4651513.84,4951594.81,10000000,111000000,4285655.808,10000000,532,0.223583125,0.23218247600000005,2920,390.9814815,676.4098203,457530.2449,398.3584906,49.26923077,1281,8192,22904,10000000.0,10000000,9999579,-1
12080,53,173,66,33.0,57.66666667,98.14954576,171,1,1.0,0.0,1,1,1.0,1,64,11560.69364,11560.69364,82,52.6,26.83840532,720.3,65.75,33.0,66,-1,0,0.0,0,0,-1
12081,53,1792252,66,33.0,597417.3333,1034751.979,1792246,2,2.0,0.0,2,4,4.0,4,40,1.115914503,1.115914503,47,38.6,7.668115805,58.8,48.25,33.0,66,-1,0,0.0,0,0,-1
12082,443,5680471,351,43.875,436959.3077,1481488.612,5366092,5680471,811495.8571,2009058.688,5366092,184482,36896.4,94483,172,1.408333922,1.056250441,1428,263.2,492.3399232,242398.6,282.0,43.875,351,8192,314377,5366092.0,5366092,5366092,-1
12083,57094,65,0,0.0,65.0,0.0,65,0,0.0,0.0,0,0,0.0,0,32,15384.61538,15384.61538,0,0.0,0.0,0.0,0.0,0.0,0,122,0,0.0,0,0,-1
12084,53,152633,104,52.0,50877.66667,88078.53922,152582,3,3.0,0.0,3,48,48.0,48,40,13.10332628,13.10332628,99,70.8,25.7429602,662.7,88.5,52.0,104,-1,0,0.0,0,0,-1
12085,50754,336,43,14.33333333,112.0,154.2984122,288,336,168.0,169.7056275,288,0,0.0,0,60,8928.571429000001,2976.190476,31,11.0,11.18033989,125.0,13.75,14.33333333,43,980,0,0.0,0,0,-1
12086,80,5090389,456,114.0,727198.4286,1779328.9530000002,4757643,332746,110915.3333,155975.6678,289395,5048033,1682677.667,4757743,104,0.785794563,0.785794563,456,92.44444444,158.78846869999995,25213.77778,104.0,114.0,456,8192,0,0.0,0,0,-1
12087,1067,64,4,2.0,21.33333333,9.237604307,32,48,48.0,0.0,48,48,48.0,48,48,31250.0,31250.0,6,3.6,2.19089023,4.8,4.5,2.0,4,1024,0,0.0,0,0,-1
12088,64954,8759519,11607,1934.5,625679.9286,1664519.035,6025818,8759519,1751903.8,3648153.301,8267278,8271743,1033967.875,6025818,132,0.6849691179999999,1.027453676,5840,729.6875,1676.323028,2810058.896,778.3333332999997,1934.5,11607,229,2241379,6025818.0,6025818,6025818,-1
12089,34410,97,12,6.0,48.5,65.76093065,95,2,2.0,0.0,2,0,0.0,0,40,20618.5567,10309.27835,6,6.0,0.0,0.0,8.0,6.0,12,31,0,0.0,0,0,-1
12090,80,74274,1348,269.6,10610.5714285714,16433.3790383794,34700,74274,18568.5,21134.9584101791,39107,39414,19707.0,35077,172,67.318307887,40.390984732199996,1348,209.0,462.0692588779,213508.0,235.125,269.6,1348,65535,0,0.0,0,0,-1
12091,443,2040,18,6.0,680.0,1176.92863,2039,1,0.5,0.7071067809999999,1,0,0.0,0,60,1470.588235,490.1960784,6,6.0,0.0,0.0,7.5,6.0,18,0,0,0.0,0,0,-1
12092,6004,44,4,2.0,14.66666667,16.2583312,33,44,44.0,0.0,44,2,2.0,2,48,45454.54545,45454.54545,6,3.6,2.19089023,4.8,4.5,2.0,4,1024,0,0.0,0,0,-1
12093,80,135654,331,110.3333333,16956.75,43110.16578,123250,12003,6001.5,7077.431773,11006,135512,27102.4,123250,104,22.11508691,44.23017382,8688,1192.6,2699.001593,7284609.6,1325.111111,110.3333333,331,29200,0,0.0,0,0,1
12094,57382,66,0,0.0,66.0,0.0,66,0,0.0,0.0,0,0,0.0,0,32,15151.51515,15151.51515,0,0.0,0.0,0.0,0.0,0.0,0,349,0,0.0,0,0,-1
12095,53,292,86,43.0,97.33333333,126.4370726,241,3,3.0,0.0,3,48,48.0,48,40,6849.315068000001,6849.315068000001,59,49.4,8.76356092,76.8,61.75,43.0,86,-1,0,0.0,0,0,-1
12096,443,60550331,855,57.0,2328858.885,4261324.338,10000000,60600000,4325023.643,5125718.955,10100000,60500000,5496827.455,10100000,488,0.247727795,0.198182236,1627,171.8571429,425.9836299,181462.0529,178.22222219999998,57.0,855,29200,84601,9956793.333,10000000,9684540,-1
12097,123,94114,48,48.0,94114.0,0.0,94114,0,0.0,0.0,0,0,0.0,0,32,10.62541173,10.62541173,48,48.0,0.0,0.0,72.0,48.0,48,-1,0,0.0,0,0,-1
12098,53,92282,68,34.0,30760.66667,53075.56708,92047,187,187.0,0.0,187,48,48.0,48,64,21.6726989,21.6726989,133,73.6,54.22453319,2940.3,92.0,34.0,68,-1,0,0.0,0,0,-1
12099,80,8461886,637,159.25,1057735.75,2831935.812,8063706,398180,132726.6667,204078.2054,367775,8432210,2108052.5,8063723,104,0.472707857,0.590884822,631,126.1,217.6972669,47392.1,140.11111110000002,159.25,637,8192,0,0.0,0,0,-1
12100,53,59540,42,42.0,59540.0,0.0,59540,0,0.0,0.0,0,0,0.0,0,20,16.79543164,16.79543164,170,84.66666667,73.90083446,5461.333333,127.0,42.0,42,-1,0,0.0,0,0,-1
12101,53,453,43,43.0,453.0,0.0,453,0,0.0,0.0,0,0,0.0,0,32,2207.5055187638,2207.5055187638,59,48.3333333333,9.237604307,85.3333333333,72.5,43.0,43,-1,0,0.0,0,0,-1
12102,123,84593,48,48.0,84593.0,0.0,84593,0,0.0,0.0,0,0,0.0,0,32,11.8213090918,11.8213090918,48,48.0,0.0,0.0,72.0,48.0,48,-1,0,0.0,0,0,-1
12103,52218,4,0,0.0,4.0,0.0,4,4,4.0,0.0,4,0,0.0,0,64,500000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,390,0,0.0,0,0,-1
12104,53,23565,60,30.0,7855.0,13599.196919999995,23558,4,4.0,0.0,4,3,3.0,3,64,84.87163166,84.87163166,58,41.2,15.33623161,235.2,51.5,30.0,60,-1,0,0.0,0,0,-1
12105,80,86169199,328,54.66666667,7180766.583,24800000.0,86000000,86000000,17200000.0,38400000.0,86000000,86200000,14400000.0,86000000,164,0.069630449,0.081235524,4344,852.0714286,1460.673947,2133568.379,917.6153846,54.66666667,328,0,12983,86000000.0,86000000,86000000,1
12106,80,146469,349,116.3333333,18308.625,47339.19197,135083,11028,5514.0,7793.730942,11025,146452,29290.4,135083,104,20.48214981,40.96429961,4344,1194.4,1621.398313,2628932.489,1327.111111,116.3333333,349,29200,0,0.0,0,0,1
12107,443,145712,887,38.56521739,2428.533333,6078.921839,23379,145712,6623.272727000001,9358.251074,24986,116842,3157.891892,38789,748,157.84561330000002,260.7884045,2896,865.5806451999997,835.3774556,697855.4934,879.7704918,38.56521739,887,65535,0,0.0,0,0,-1
12108,53,441,55,55.0,441.0,0.0,441,0,0.0,0.0,0,0,0.0,0,32,2267.573696,2267.573696,132,80.66666667,44.45597073,1976.333333,121.0,55.0,55,-1,0,0.0,0,0,-1
12109,53,60482,138,69.0,20160.66667,34913.23681,60475,4,4.0,0.0,4,3,3.0,3,64,33.06768956,33.06768956,151,101.8,44.91324972,2017.2,127.25,69.0,138,-1,0,0.0,0,0,-1
12110,61049,48,12,6.0,16.0,22.60530911,42,48,48.0,0.0,48,1,1.0,1,40,41666.66667,41666.66667,6,4.4,2.19089023,4.8,5.5,6.0,12,0,0,0.0,0,0,-1
12111,53,23505,46,46.0,23505.0,0.0,23505,0,0.0,0.0,0,0,0.0,0,32,42.54413954,42.54413954,62,51.33333333,9.237604307,85.33333333,77.0,46.0,46,-1,0,0.0,0,0,-1
12112,443,5134487,129,25.8,855747.8333,2041433.952,5022457,5134487,1283621.75,2492893.326,5022457,72211,72211.0,72211,112,0.97380712,0.389522848,46,33.375,19.51510404,380.8392857,38.14285714,25.8,129,16450,94365,5022457.0,5022457,5022457,-1
12113,53,248885,104,52.0,82961.6666666667,83175.6505795616,178051,225160,225160.0,0.0,225160,201776,201776.0,201776,52,8.0358398457,8.0358398457,119,75.0,33.4365069946,1118.0,93.75,52.0,104,-1,0,0.0,0,0,-1
12114,53,24077,64,32.0,8025.666667,13858.44711,24028,1,1.0,0.0,1,48,48.0,48,40,83.06682726,83.06682726,90,55.2,31.76790834,1009.2,69.0,32.0,64,-1,0,0.0,0,0,-1
12115,49246,141891,12,4.0,70945.5,100330.674075778,141890,141891,70945.5,100330.674075778,141890,0,0.0,0,72,21.1429900417,0.0,6,3.0,3.4641016151,12.0,4.0,4.0,12,64,0,0.0,0,0,-1
12116,53,23884,72,36.0,7961.333333,13744.41975,23832,3,3.0,0.0,3,49,49.0,49,40,83.73806733,83.73806733,164,87.2,70.10848736,4915.2,109.0,36.0,72,-1,0,0.0,0,0,-1
12117,80,5999941,0,0.0,1999980.333,3443281.957,5975916,5999941,2999970.5,4208622.487,5975916,0,0.0,0,72,0.500004917,0.166668306,0,0.0,0.0,0.0,0.0,0.0,0,8192,0,0.0,0,0,-1
12118,53,212,82,41.0,70.66666667,80.43216604,160,4,4.0,0.0,4,48,48.0,48,64,9433.962264,9433.962264,212,109.4,93.66055733,8772.3,136.75,41.0,82,-1,0,0.0,0,0,-1
12119,59720,84,6,6.0,84.0,0.0,84,0,0.0,0.0,0,0,0.0,0,20,11904.7619,11904.7619,6,6.0,0.0,0.0,9.0,6.0,6,913,0,0.0,0,0,-1
12120,53,150686,52,52.0,150686.0,0.0,150686,0,0.0,0.0,0,0,0.0,0,32,6.636316579,6.636316579,177,93.66666667,72.16878365,5208.333333,140.5,52.0,52,-1,0,0.0,0,0,-1
12121,53,222,68,34.0,74.0,123.8507166,217,1,1.0,0.0,1,4,4.0,4,80,9009.009009,9009.009009,139,76.0,57.51086854,3307.5,95.0,34.0,68,-1,0,0.0,0,0,-1
12122,53,160,58,29.0,53.33333333,85.44783984,152,4,4.0,0.0,4,4,4.0,4,64,12500.0,12500.0,61,41.8,17.52712184,307.2,52.25,29.0,58,-1,0,0.0,0,0,-1
12123,53,23916,92,46.0,7972.0,13724.7706,23820,48,48.0,0.0,48,48,48.0,48,64,83.62602442,83.62602442,62,52.4,8.76356092,76.8,65.5,46.0,92,-1,0,0.0,0,0,-1
12124,443,30000494,583,38.86666667,1071446.2140000002,5514708.721,29200000,30000000,2142892.429,7790435.712,29200000,529941,40764.69231000001,263740,492,0.499991767,0.4666589820000001,3053,560.2,970.6751081,942210.1655,579.5172414,38.86666667,583,65535,793178,29200000.0,29200000,29200000,-1
12125,61965,48,67,22.3333333333,24.0,32.5269119346,47,48,24.0,32.5269119346,47,0,0.0,0,60,62500.0,0.0,38,26.25,15.239750654100002,232.25,35.0,22.3333333333,67,123,0,0.0,0,0,-1
12126,54997,4475,52566,2021.769231,172.1153846,59.69075434,235,4475,179.0,57.99784479,235,0,0.0,0,520,5810.055866,223.4636872,2920,1929.714286,892.315957,796227.7672,2001.185185,2021.769231,52566,62,0,0.0,0,0,-1
12127,80,84917356,371,61.83333333,6532104.307999997,23500000.0,84800000,84800000,17000000.0,37900000.0,84800000,84900000,12100000.0,84800000,164,0.070656934,0.094209245,5792,798.1333333,1619.018877,2621222.124,855.1428571,61.83333333,371,0,9007,84800000.0,84800000,84800000,1
12128,443,14419024,0,0.0,2883804.8,3260591.0330000008,8000087,0,0.0,0.0,0,14300000,3575188.75,8000087,32,0.06935282200000001,0.346764108,0,0.0,0.0,0.0,0.0,0.0,0,8192,6418937,8000087.0,8000087,8000087,-1
12129,53,30548,48,48.0,30548.0,0.0,30548,0,0.0,0.0,0,0,0.0,0,20,32.73536729,32.73536729,80,58.66666667,18.47520861,341.3333333,88.0,48.0,48,-1,0,0.0,0,0,-1
12130,51027,60,6,6.0,30.0,26.87005769,49,0,0.0,0.0,0,49,49.0,49,20,16666.66667,33333.33333,6,6.0,0.0,0.0,8.0,6.0,6,245,0,0.0,0,0,-1
12131,80,84162292,682,113.6666667,7013524.333,24200000.0,83900000,84100000,16800000.0,37500000.0,83900000,84200000,14000000.0,83900000,176,0.071290834,0.08317264,5792,877.3571429,1655.742948,2741484.709,944.8461538,113.6666667,682,0,10999,83900000.0,83900000,83900000,1
12132,443,65096455,1847,131.9285714,2324873.393,4234754.617,10200000,61300000,4714804.0,5285533.234,10200000,65100000,4647686.857,10200000,456,0.215065475,0.230427294,1563,203.7,480.119967,230515.1828,210.7241379,131.9285714,1847,29200,28734,10200000.0,10200000,9996635,-1
12133,53,54322,104,52.0,18107.3333333333,31356.7591490787,54315,4,4.0,0.0,4,3,3.0,3,64,36.8174956739,36.8174956739,110,75.2,31.767908335300003,1009.2,94.0,52.0,104,-1,0,0.0,0,0,-1
12134,80,100011626,335,37.22222222,7143687.571,26700000.0,99900000,99900000,12500000.0,35300000.0,99900000,126233,25246.6,113070,296,0.08998953800000001,0.059993025,5792,745.625,1579.203169,2493882.65,795.3333332999997,37.22222222,335,274,1988,99900000.0,99900000,99900000,1
12135,80,84857316,0,0.0,4714295.3330000015,5107236.952,10200000,84900000,9428590.667,2434227.625,10200000,81900000,10200000.0,10200000,320,0.117844877,0.10606039,0,0.0,0.0,0.0,0.0,0.0,0,291,23487,10200000.0,10200000,10200000,-1
12136,80,12035,12,6.0,6017.5,8429.419939,11978,12035,12035.0,0.0,12035,0,0.0,0,40,166.18196930000005,83.09098463,6,4.5,3.0,9.0,6.0,6.0,12,0,0,0.0,0,0,1
12137,53,65777144,88,44.0,21900000.0,37900000.0,65700000,65800000,65800000.0,0.0,65800000,65700000,65700000.0,65700000,64,0.030405698,0.030405698,98,57.2,23.73183516,563.2,71.5,44.0,88,-1,30528,65700000.0,65700000,65700000,-1
12138,53,81157,152,38.0,16231.4,26656.80579,61418,61425,20475.0,35457.67811,61418,48,48.0,48,104,49.28718410000001,24.64359205,66,46.0,13.66260102,186.6666667,53.66666667,38.0,152,-1,0,0.0,0,0,-1
12139,123,64730,48,48.0,64730.0,0.0,64730,0,0.0,0.0,0,0,0.0,0,32,15.44878727,15.44878727,48,48.0,0.0,0.0,72.0,48.0,48,-1,0,0.0,0,0,-1
12140,443,593819,810,81.0,42415.6428571429,135250.70507059598,511218,593819,65979.88888888889,167315.41914558,511224,560981,140245.25,534519,332,16.840148260699998,8.4200741303,565,75.5625,150.87521057700002,22763.3291666667,80.6,81.0,810,65535,0,0.0,0,0,-1
12141,443,65511042,736,46.0,2259001.4480000003,4092052.149,10000000,65500000,4367402.8,4971757.193,10100000,65400000,5028420.692,10200000,332,0.244233636,0.213704432,1898,201.3548387,483.171643,233454.8366,208.0666667,46.0,736,8192,141203,9997934.167,10000000,9963442,-1
12142,80,10097733,640,64.0,531459.6316,2057168.157,8998404,1099329,122147.6667,233452.703,723513,9973551,1108172.333,8998473,220,0.990321293,0.990321293,2920,671.0,871.4971601,759507.3,704.55,64.0,640,29200,0,0.0,0,0,-1
12143,57948,139587,1375,1375.0,23264.5,53398.36791,132227,0,0.0,0.0,0,135992,27198.4,132227,20,7.163990916,42.9839455,1375,347.5,634.1901472,402197.1429,397.14285710000007,1375.0,1375,229,0,0.0,0,0,-1
12144,80,98656510,381,63.5,8968773.636,29700000.0,98700000,98700000,19700000.0,44100000.0,98700000,3139,627.8,2658,200,0.060817070999999986,0.060817070999999986,7240,921.2307692,2083.21575,4339787.859,998.0,63.5,381,251,5,98700000.0,98700000,98700000,1
12145,443,65321865,6394,228.3571429,1360872.188,8414135.051,58300000,65300000,2419328.333,11200000.0,58300000,65300000,3264980.75,58300000,896,0.428646671,0.321485004,1769,276.38,397.504968,158010.1996,282.0204082,228.3571429,6394,573,7021027,58300000.0,58300000,58300000,-1
12146,443,163,12,6.0,163.0,0.0,163,163,163.0,0.0,163,0,0.0,0,40,12269.9386503067,0.0,6,6.0,0.0,0.0,9.0,6.0,12,253,0,0.0,0,0,-1
12147,53,229,88,44.0,76.33333333,92.55448846,180,2,2.0,0.0,2,47,47.0,47,40,8733.624454,8733.624454,113,71.6,37.79285647,1428.3,89.5,44.0,88,-1,0,0.0,0,0,-1
12148,58641,4,37,18.5,4.0,0.0,4,4,4.0,0.0,4,0,0.0,0,64,500000.0,0.0,37,24.66666667,21.36195996,456.33333330000005,37.0,18.5,37,70,0,0.0,0,0,-1
12149,53,160,102,51.0,53.33333333,86.31531343,153,3,3.0,0.0,3,4,4.0,4,64,12500.0,12500.0,67,57.4,8.76356092,76.8,71.75,51.0,102,-1,0,0.0,0,0,-1
12150,53,67837,58,58.0,67837.0,0.0,67837,0,0.0,0.0,0,0,0.0,0,20,14.74121792,14.74121792,74,63.33333333,9.237604307,85.33333333,95.0,58.0,58,-1,0,0.0,0,0,-1
12151,53,239,76,38.0,79.6666666667,136.2546635288,237,1,1.0,0.0,1,1,1.0,1,64,8368.2008368201,8368.2008368201,98,62.0,32.8633534503,1080.0,77.5,38.0,76,-1,0,0.0,0,0,-1
12152,53,134074,45,45.0,134074.0,0.0,134074,0,0.0,0.0,0,0,0.0,0,32,7.458567657000001,7.458567657000001,109,66.33333333,36.95041723,1365.333333,99.5,45.0,45,-1,0,0.0,0,0,-1
12153,22,745,6,6.0,745.0,0.0,745,0,0.0,0.0,0,0,0.0,0,20,1342.2818791946002,1342.2818791946002,6,6.0,0.0,0.0,9.0,6.0,6,256,0,0.0,0,0,-1
12154,53,53947,68,34.0,17982.33333,31140.2528,53940,3,3.0,0.0,3,4,4.0,4,64,37.07342392,37.07342392,79,52.0,24.64751509,607.5,65.0,34.0,68,-1,0,0.0,0,0,-1
12155,443,3647201,123,24.6,729440.2,1605548.917,3601407,3647201,911800.25,1793139.631,3601407,0,0.0,0,160,1.3709142980000002,0.27418286,46,30.71428571,21.68497395,470.2380952,35.83333333,24.6,123,418,0,0.0,0,0,-1
12156,80,32099,0,0.0,32099.0,0.0,32099,0,0.0,0.0,0,0,0.0,0,32,31.15361849,31.15361849,0,0.0,0.0,0.0,0.0,0.0,0,257,0,0.0,0,0,-1
12157,53,217,78,39.0,72.33333333,86.11813591,168,1,1.0,0.0,1,48,48.0,48,64,9216.589862,9216.589862,102,64.2,34.50652112,1190.7,80.25,39.0,78,-1,0,0.0,0,0,-1
12158,53,231,46,23.0,77.0,49.36598019,134,49,49.0,0.0,49,48,48.0,48,64,8658.008658,8658.008658,23,23.0,0.0,0.0,28.75,23.0,46,-1,0,0.0,0,0,-1
12159,80,15284,0,0.0,15284.0,0.0,15284,0,0.0,0.0,0,0,0.0,0,32,65.42789846,65.42789846,0,0.0,0.0,0.0,0.0,0.0,0,2070,0,0.0,0,0,-1
12160,443,2925218,2856,285.6,182826.125,666252.8973,2679796,2925218,325024.2222,883653.3344,2679814,2874456,479076.0,2718904,328,3.418548635,2.392984044,2065,227.0,499.3654797,249365.8824,240.3529412,285.6,2856,29200,0,0.0,0,0,-1
12161,50314,83,0,0.0,83.0,0.0,83,0,0.0,0.0,0,0,0.0,0,32,12048.1927710843,12048.1927710843,0,0.0,0.0,0.0,0.0,0.0,0,349,0,0.0,0,0,-1
12162,53,250,66,33.0,83.33333333,140.0154753,245,1,1.0,0.0,1,4,4.0,4,40,8000.0,8000.0,95,57.8,33.95879857,1153.2,72.25,33.0,66,-1,0,0.0,0,0,-1
12163,50460,48,0,0.0,48.0,0.0,48,0,0.0,0.0,0,0,0.0,0,32,20833.33333,20833.33333,0,0.0,0.0,0.0,0.0,0.0,0,122,0,0.0,0,0,-1
12164,80,66893,12,6.0,66893.0,0.0,66893,66893,66893.0,0.0,66893,0,0.0,0,40,29.8984946108,0.0,6,6.0,0.0,0.0,9.0,6.0,12,255,0,0.0,0,0,-1
12165,34316,40,0,0.0,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0,32,25000.0,25000.0,0,0.0,0.0,0.0,0.0,0.0,0,349,0,0.0,0,0,-1
12166,80,14987,6,6.0,14987.0,0.0,14987,0,0.0,0.0,0,0,0.0,0,20,66.72449456,66.72449456,6,6.0,0.0,0.0,9.0,6.0,6,466,0,0.0,0,0,-1
12167,443,117995733,1593,39.825,1552575.434,3547241.703,10000000,118000000,3025531.615,4516175.757,10000000,113000000,3151423.0,10000000,1288,0.338995309,0.31357066100000003,2896,476.6153846,798.9612775,638339.1229,482.8051948,39.825,1593,29200,23850,10000000.0,10000000,10000000,-1
12168,53,47122,76,38.0,15707.333333333301,27199.8372115227,47115,3,3.0,0.0,3,4,4.0,4,64,42.443020245300005,42.443020245300005,237,117.6,108.99678894350001,11880.3,147.0,38.0,76,-1,0,0.0,0,0,-1
12169,80,99677862,372,41.33333333,6645190.8,25700000.0,99500000,99500000,12400000.0,35200000.0,99500000,144605,24100.83333,133116,296,0.090290861,0.070226225,4344,703.9411765,1257.3176050000004,1580847.559,747.9375,41.33333333,372,251,1005,99500000.0,99500000,99500000,1
12170,443,278219,352,58.6666666667,25292.6363636364,39355.3539287166,87099,278219,55643.8,44036.91990477991,89957,191361,38272.2,97334,132,21.565744970700003,21.565744970700003,1460,318.0,533.9843942788,285139.333333333,344.5,58.6666666667,352,8192,0,0.0,0,0,-1
12171,80,88065,1879,375.8,8005.909090999998,15463.32545,38845,87667,21916.75,25502.30533000001,48809,49487,8247.833333,39125,168,56.77624482,79.48674275,1448,419.0,622.1711982999999,387097.0,453.9166667,375.8,1879,29200,0,0.0,0,0,-1
12172,53,30609,43,43.0,30609.0,0.0,30609,0,0.0,0.0,0,0,0.0,0,20,32.670129700000004,32.670129700000004,59,48.33333333,9.237604307,85.33333333,72.5,43.0,43,-1,0,0.0,0,0,-1
12173,53,23579,44,44.0,23579.0,0.0,23579,0,0.0,0.0,0,0,0.0,0,20,42.41061962,42.41061962,60,49.33333333,9.237604307,85.33333333,74.0,44.0,44,-1,0,0.0,0,0,-1
12174,80,210714,6,6.0,210714.0,0.0,210714,0,0.0,0.0,0,0,0.0,0,20,4.745769147,4.745769147,6,6.0,0.0,0.0,9.0,6.0,6,397,0,0.0,0,0,-1
12175,53,219,72,36.0,73.0,84.59314393,167,3,3.0,0.0,3,49,49.0,49,64,9132.420091,9132.420091,164,87.2,70.10848736,4915.2,109.0,36.0,72,-1,0,0.0,0,0,-1
12176,443,5515846,345,38.33333333,424295.8462,1406559.248,5102662,5515846,689480.75,1784386.77,5102662,253757,63439.25,131196,296,1.631662668,0.90647926,1448,285.8,515.8449656,266096.0286,306.2142857,38.33333333,345,29200,413104,5102662.0,5102662,5102662,-1
12177,443,111496043,1567,65.2916666667,2372256.23404255,4268656.74924858,10024853,111472031,4846610.04347826,5075346.87798564,10047927,111472984,4846651.47826087,10049479,776,0.2152542759,0.2152542759,1448,161.0204081633,352.5759663886,124309.81207483,164.375,65.2916666667,1567,29200,23058,10010945.7272727,10024853,9959909,-1
